V1,V2,V3,V4,V5,V6,V7
48708.47,58837.4,39940.95,48708.47,29246.4,29246.4,18.0
227184.0,201680.0,141176.0,201680.0,227184.0,227184.0,25.0
72560.0,82000.0,54648.93,57400.0,72560.0,98570.5,24.68
178820.0,64440.0,34997.0,178820.0,178820.0,178820.0,20.57
105186.0,111400.0,80207.6,105186.0,105186.0,105186.0,23.75
58902.0,58902.0,45940.61,58902.0,58902.0,58902.0,22.01
25830.0,21254.75,21128.94,23011.0,25567.96,25567.96,18.2
558761.9,839748.32,444521.53,558761.9,440000.0,440000.0,20.45
105538.75,105538.75,78049.5,105538.75,105538.75,105538.75,26.05
107808.39,137571.27,85596.2,107808.39,107808.39,107808.39,20.6
178033.92,217790.17,137361.42,178033.92,178033.92,178033.92,22.85
105502.51,181547.85,84731.99,105502.51,105502.51,105502.51,19.69
274901.5,352463.41,216276.79,274901.5,274901.5,274901.5,21.33
269830.81,336419.5,212629.51,269830.81,269830.81,269830.81,21.2
244964.48,313126.62,193018.03,244964.48,244964.48,244964.48,21.21
206649.84,257347.88,163221.38,206649.84,206649.84,206649.84,21.02
541810.9,564699.86,277367.62,541810.9,541810.9,541810.9,17.19
754790.46,787687.51,561955.51,754790.46,754790.46,754790.46,21.07
27640.0,27640.0,21545.38,27640.0,27640.0,27640.0,22.05
703329.71,732481.59,531177.64,703329.71,703329.71,703329.71,24.48
13612.19,13649.16,9543.5,13612.19,13612.19,13612.19,29.89
72596.72,83920.4,54884.49,72596.72,72596.72,72596.72,24.4
460800.0,506880.0,108400.0,460800.0,352000.0,352000.0,17.04
144739.8,144739.8,123312.93,141739.0,141739.0,141739.0,13.0
2345779.44,2174000.0,2037604.73,2345779.44,2345779.44,2339812.5,13.0
267209.0,267209.0,232471.83,267209.0,267209.0,267209.0,13.0
617337.42,696386.0,537083.56,617337.42,617337.42,617337.42,13.0
310000.0,327202.79,269700.0,310000.0,310000.0,310000.0,13.0
70000.0,70000.0,60900.0,70000.0,70000.0,70000.0,13.0
104000.0,104000.0,90480.0,104000.0,104000.0,104000.0,13.0
879942.5,879942.5,652570.3,785621.84,785621.84,785621.84,13.0
13010000.0,13010000.0,10776950.83,6256503.01,8035000.0,7435000.0,8.0
52356.77,47105.7,45550.39,52356.77,52356.77,52356.77,13.0
2479306.0,3133096.48,2140166.79,2479306.0,2479306.0,2429306.0,8.0
68376.3,85313.88,52991.63,68376.3,68376.3,68376.3,22.5
142300.0,142300.0,113623.7,142300.0,142300.0,142300.0,11.28
188500.0,188500.0,150521.62,188500.0,188500.0,188500.0,11.28
92000.0,92000.0,73464.13,92000.0,92000.0,92000.0,11.28
207600.0,207600.0,165773.42,207600.0,207600.0,207600.0,11.28
45480.3,65000.0,36317.07,45480.3,45480.3,45480.3,11.28
87878.35,88358.35,77969.89,87878.35,87878.35,87878.35,11.28
371555.69,371555.69,334529.49,371555.69,371555.69,371555.69,8.0
102610.53,108928.0,91040.67,102610.53,102610.53,102610.53,11.28
185766.0,185766.0,176477.7,185766.0,185766.0,185766.0,5.0
62090.72,62090.72,56886.27,62090.72,62090.72,62090.72,8.38
143264.25,143264.25,136101.04,143264.25,143264.25,143264.25,5.0
37087.0,37087.0,32822.0,37087.0,37087.0,37087.0,11.5
90000.0,90000.0,79650.0,90000.0,90000.0,90000.0,11.5
76810.0,76810.0,67976.85,76810.0,76810.0,76810.0,11.5
25452.0,25452.0,22582.24,25452.0,25452.0,25452.0,11.275
48895.0,48895.0,43381.99,48895.0,48895.0,48895.0,11.275
31415.0,31415.0,27872.9,31415.0,31415.0,31415.0,11.275
33827.83,33827.83,28056.26,33827.83,33827.83,33827.83,17.06
58053.63,58053.63,48148.75,58053.63,58053.63,58053.63,17.06
65079.65,65079.65,53976.02,65079.65,65079.65,65079.65,17.06
60922.66,60922.66,50528.28,60922.66,60922.66,60922.66,17.06
29534.0,29534.0,25103.9,29534.0,29534.0,29534.0,15.0
53016.82,53016.82,43971.3,53016.82,53016.82,53016.82,17.06
489731.91,489731.91,434556.8,489731.91,489731.91,489731.91,7.98
575333.07,615025.0,527108.65,575333.07,575333.07,575333.07,8.38
105208.0,105208.0,94687.2,105208.0,105208.0,105208.0,10.0
97344.99,97344.99,89185.53,97344.99,97344.99,97344.99,8.382
33838.0,103584.59,30454.2,33838.0,33838.0,33838.0,10.0
41756.0,41756.0,36954.06,41756.0,41756.0,41756.0,11.5
56203.0,56203.0,51204.31,56203.0,56203.0,56203.0,8.894
51052.0,51052.0,43326.4,51052.0,51052.0,51052.0,15.13
92859.58,95883.49,80598.4,92859.58,92859.58,92859.58,13.2
49248.0,49248.0,40845.5,49248.0,49248.0,49248.0,17.06
125234.31,125234.31,108698.37,125234.31,125234.31,125234.31,13.2
165482.2,165482.2,146823.75,165482.2,165482.2,165482.2,11.28
193240.7,193240.7,174250.62,193240.7,193240.7,193240.7,9.827
170780.0,170780.0,155590.82,170780.0,170780.0,170780.0,8.894
71497.0,71497.0,65138.06,71497.0,71497.0,71497.0,8.894
120298.0,120298.0,109598.69,120298.0,120298.0,120298.0,8.894
161151.33,161151.33,139395.79,161151.33,161151.33,161151.2,13.5
63556.0,63556.0,56389.0,63556.0,63556.0,63556.0,11.28
37570.0,37570.0,32957.16,37570.0,37570.0,37570.0,8.59
198943.0,198943.0,174516.78,198943.0,198943.0,198943.0,8.59
47819.0,47819.0,41947.78,47819.0,47819.0,47819.0,8.59
11657.0,11657.0,10225.75,11657.0,11657.0,11657.0,8.59
56582.0,56582.0,49634.86,56582.0,56582.0,56582.0,8.59
91878.0,91878.0,80597.22,91878.0,91878.0,91878.0,8.59
403975.0,403975.0,354374.95,403975.0,403975.0,403975.0,8.59
412640.0,412640.0,361976.06,412640.0,412640.0,412640.0,8.59
34960.0,34960.0,30667.61,34960.0,34960.0,34960.0,8.59
63354.14,65814.28,57652.27,63354.14,63354.14,63354.14,9.0
33252.96,33158.0,30260.18,33252.96,33252.96,33252.96,9.0
22278.6,25622.0,20273.53,22278.6,22278.6,22278.6,9.0
34802.77,37145.0,31670.52,34802.77,34802.77,34802.77,9.0
35887.77,35887.77,32879.66,35887.77,35887.77,35887.77,8.382
493963.0,493963.0,444566.7,493963.0,493963.0,493963.0,10.0
87704.0,87704.0,76935.7,87704.0,87704.0,87704.0,12.28
167835.59,167835.59,149830.36,167835.59,167835.59,167835.59,10.73
172226.56,172226.56,153886.12,172226.56,172226.56,172226.56,10.65
173082.06,173082.06,154580.89,173082.06,173082.06,173082.06,10.69
327565.83,327565.83,301887.12,327565.83,327565.83,327565.83,10.86
180575.6,180575.6,171546.8,180575.6,180575.6,180575.6,5.0
91279.0,91279.0,80987.0,91279.0,91279.0,91279.0,11.28
124074.19,124074.19,110084.58,124074.19,124074.19,124074.19,11.28
13000.0,13000.0,11534.0,13000.0,13000.0,13000.0,11.28
156000.0,156000.0,150000.0,156000.0,156000.0,156000.0,3.84
150820.0,150820.0,132302.32,150820.0,150820.0,150820.0,12.28
261176.19,261176.19,233022.67,261176.19,261176.19,261176.19,10.78
42000.0,42000.0,36843.24,42000.0,42000.0,42000.0,12.28
93332.38,93332.38,89599.09,93332.38,93332.38,93332.38,4.0
16730.0,16730.0,14220.5,16730.0,16730.0,16730.0,15.0
49548.0,49548.0,43464.5,49548.0,49548.0,49548.0,12.28
30144.0,30144.0,26745.2,30144.0,30144.0,30144.0,11.28
45144.0,45144.0,40053.92,45144.0,45144.0,45144.0,11.275
20779.0,20779.0,18436.13,20779.0,20779.0,20779.0,11.28
231841.74,231841.74,206957.3,231841.74,231841.74,231841.74,10.73
30574.3,30574.3,25062.98,30574.3,30574.3,30574.3,18.03
21000.0,21000.0,18632.21,21000.0,21000.0,21000.0,11.28
30345.0,30345.0,26923.54,30345.0,30345.0,30345.0,11.28
34500.0,49927.0,30610.06,34500.0,34500.0,34500.0,11.28
148716.58,148716.58,128639.84,148716.58,148716.58,148716.58,13.5
84452.0,84452.0,69228.68,84452.0,84452.0,84452.0,18.026
1670000.0,1670000.0,1503000.0,1670000.0,1670000.0,1670000.0,10.0
1925801.3,1925801.3,1564380.64,1925801.3,1925801.3,1925801.3,8.38
224750.0,339950.0,107599.27,224750.0,224750.0,224750.0,21.2
191431.04,194946.0,151613.38,191430.84,191430.84,191430.84,20.8
221383.0,295434.0,164399.02,221383.0,221383.0,221383.0,25.74
61400.0,61430.41,45573.07,61400.0,61400.0,61400.0,25.74
54393.0,54393.0,38332.83,54393.0,54393.0,54393.0,29.53
22300.0,22300.0,15054.73,22300.0,22300.0,22300.0,29.45
117534.0,168000.0,109982.44,118644.0,118644.0,118644.0,6.43
45865.0,52820.61,34154.66,45865.0,45865.0,45865.0,25.38
103946.0,107743.83,46615.62,103946.0,57117.86,57117.86,25.74
534390.0,542303.08,423236.88,534390.0,534390.0,534390.0,20.8
326675.78,318695.0,257420.52,326675.78,326675.78,326675.78,21.2
876862.0,890022.0,665459.66,876861.0,876861.8,876861.8,24.11
470500.0,490540.0,383096.84,468300.0,488340.0,488340.0,24.95
413164.26,470000.0,330148.08,413164.26,413164.26,413164.26,20.09
81247.61,102000.0,62080.06,81247.61,81247.61,81247.61,23.59
620985.9,620985.9,443197.64,620985.9,620985.9,620985.9,28.63
124001.04,124001.04,88499.54,124001.04,124001.04,124001.04,28.63
205189.43,205189.43,146443.7,205189.43,205189.43,205189.43,28.63
204097.6,204097.6,145664.46,204097.6,204097.6,204097.6,28.63
130859.99,130859.99,93394.77,130859.99,130859.99,130859.99,28.63
155846.15,155846.15,111227.4,155846.15,155846.15,155846.15,28.63
50868.0,50868.0,35892.69,50868.0,50868.0,50868.0,29.44
37160.0,37160.0,26177.09,37160.0,37160.0,37160.0,29.56
70700.0,70700.0,49826.25,70700.0,70700.0,70700.0,29.52
76490.0,76490.0,53946.44,76490.0,76490.0,76490.0,29.47
250000.0,250000.0,225000.0,250000.0,250000.0,250000.0,10.0
431813.46,445369.0,333494.31,431813.46,431813.46,431813.46,22.77
25954.43,31502.0,20535.13,25954.43,25954.43,25954.43,20.88
273706.06,272748.0,209712.21,273706.06,273706.06,273706.06,23.38
51446.55,68294.0,42152.15,51446.55,51446.55,51446.55,18.07
298283.77,300000.0,236240.74,298283.77,298283.77,298283.77,20.8
241248.93,247406.33,191069.15,241248.93,241248.93,241248.53,20.8
113298.0,114602.78,54929.89,103142.5,80221.94,80221.94,21.2
72227.53,76292.73,15671.84,72227.53,72227.53,22887.82,20.8
19353.77,20445.08,4906.81,19353.77,19353.77,6133.52,20.8
35160.5,40953.02,26110.19,35160.5,35160.5,35160.5,25.74
65302.04,54645.72,48493.29,65302.04,65302.04,65302.04,25.74
45789.03,71462.95,34002.93,45789.03,60000.0,48789.03,25.74
21748.22,24470.38,16150.23,21748.22,21748.22,21748.22,25.74
57902.65,71681.31,42998.51,57902.65,57902.65,57902.65,25.74
62163.37,64601.23,46162.52,62163.37,62163.37,62163.37,25.74
31873.16,41157.0,23669.01,31873.16,31873.16,31873.16,25.74
44039.16,41215.03,32703.48,44039.16,44039.16,44039.16,25.74
48861.07,32414.42,36201.99,48861.07,48861.07,45861.07,25.91
32326.42,37618.52,24005.6,32326.42,32326.42,32326.42,25.74
25467.84,16209.0,18912.42,25467.84,25467.84,25467.84,25.74
20883.53,16562.0,15508.11,20883.53,20883.53,20883.53,25.74
495548.83,520619.0,362426.77,495548.83,495548.83,444231.2,20.8
272764.31,278822.63,216029.34,272764.31,272764.31,272764.31,20.8
501437.34,523760.0,395132.62,501437.34,639917.0,639917.0,21.2
189442.0,192244.15,106780.93,173019.74,134570.0,134570.0,21.2
90954.63,150000.0,72036.06,90954.6,90954.6,90954.6,20.8
31967.19,70000.0,25318.02,31967.19,31967.19,31967.19,20.8
240700.0,240700.0,169445.23,240700.0,240700.0,240700.0,29.6
379360.6,330110.0,300453.59,478393.6,478393.6,478393.6,20.8
120000.0,120000.0,84716.19,120000.0,120000.0,120000.0,29.4
194925.17,194925.17,145156.49,194925.17,194925.17,194925.17,25.53
697593.03,700000.0,552493.68,697593.03,697593.03,697593.03,20.8
34994.01,46836.49,27729.09,74264.44,39638.44,39638.44,20.76
34994.01,38474.01,29898.99,34994.0,34994.0,34994.0,14.56
82932.7,105547.64,63549.91,82932.7,82932.7,82932.7,23.37
441353.0,441132.0,311621.42,441350.0,441350.0,441350.0,29.39
22059.0,22059.0,15587.92,22059.0,22059.0,22059.0,29.34
90078.6,92065.58,70981.94,90078.6,90078.6,90078.6,21.2
71785.79,130000.0,14713.68,71785.79,71785.79,71785.79,21.2
72000.0,72735.49,53346.02,72000.0,72000.0,72000.0,25.91
45861.0,47430.0,33979.19,45861.0,45861.0,45861.0,25.91
103228.2,138000.0,82582.56,103228.2,184659.6,103228.2,20.0
57100.63,65428.46,44192.94,57100.63,57100.63,57100.63,22.61
93611.47,93752.76,72303.65,93611.47,93348.88,93348.88,22.76
405416.89,588237.0,394928.98,405416.89,361177.52,361177.52,20.79
484080.0,484080.0,342237.97,484080.0,484080.0,484080.0,29.58
140900.0,140900.0,99898.21,140900.0,140900.0,140900.0,29.34
35830.0,35830.0,25290.67,35830.0,35830.0,35830.0,29.41
47072.89,47072.89,35371.05,47072.89,47072.89,47072.89,24.86
50271.04,51411.1,40216.83,50271.04,50271.04,50271.04,19.0
217289.17,233000.0,167867.78,217289.17,217289.17,217289.17,22.74
20170.0,31910.0,15020.15,20170.0,20170.0,20170.0,25.53
283167.06,295579.8,218791.32,283167.06,283167.06,283167.06,22.73
33095.28,90136.8,68945.33,173806.78,17806.78,17806.78,23.38
38317.47,41317.94,29269.24,36517.98,36517.98,36517.98,23.61
73761.44,63275.13,58060.65,63275.13,63275.13,63275.13,21.29
200665.0,204179.0,150822.42,200665.0,200665.0,200665.0,24.84
363424.0,367505.0,286378.11,363424.0,363424.0,363424.0,21.2
299006.61,299006.61,214108.76,299006.61,299006.61,299006.61,28.39
5164.0,5164.0,3649.15,5164.0,5164.0,5164.0,29.33
399489.92,409275.0,324145.8,409275.0,409275.0,347883.75,20.8
21612.56,22186.9,15295.21,21612.56,21612.56,21612.56,23.54
38498.02,42000.0,30971.35,38498.02,64989.16,64989.16,19.55
234121.6,245000.0,179676.55,234121.6,234121.6,234121.6,23.26
115073.33,125850.21,87919.91,115073.33,115073.33,115073.33,23.6
165892.76,186938.0,128527.12,165892.76,165892.76,165892.76,22.52
62015.0,49329.6,46697.65,110979.0,110979.0,110979.0,24.7
36530.0,36530.0,25606.14,36530.0,36530.0,36530.0,29.7
805299.0,1201081.0,354124.08,805299.0,805299.0,805299.0,25.11
59260.0,59260.0,41394.6,59260.0,59260.0,59260.0,30.15
415627.2,500000.0,307945.26,415627.2,415627.2,415627.2,25.91
319636.55,517671.32,251873.6,328670.3,319636.55,319636.55,21.2
42698.8,42698.8,32718.56,-11899.2,215755.89,215755.89,23.37
132623.4,121655.8,94487.61,132623.4,132623.4,132623.4,28.75
67432.63,72744.22,54503.34,67432.63,67432.63,67432.63,19.17
201710.96,201710.96,150209.71,152849.89,152849.89,152849.89,25.53
69000.0,69000.0,53233.5,21000.0,69000.0,21000.0,22.85
307380.0,307380.0,217031.17,307380.0,307380.0,307380.0,29.39
1318626.62,1349961.51,1044352.28,1318626.62,1318626.62,1318626.62,20.8
831800.0,831800.0,624242.19,831800.0,831800.0,831800.0,24.95
53653.0,53653.0,37717.76,53653.0,53653.0,53653.0,29.7
86590.0,86590.0,61021.22,86590.0,86590.0,86590.0,29.53
955645.28,989205.0,562814.35,989205.0,989205.0,890284.5,25.24
95058.0,178743.83,-35558.87,95058.0,95058.0,95058.0,25.91
169446.2,162102.84,134124.44,162466.78,162466.78,162466.78,20.85
254082.0,263402.0,194412.98,254082.0,254082.0,254082.0,23.48
83708.0,83708.0,58276.46,83708.0,83708.0,83708.0,30.38
21231.77,21231.77,17146.48,21231.77,21231.77,21231.77,19.24
23444.36,23444.36,17778.78,23444.36,23444.36,23444.36,24.17
81928.98,81928.98,61710.08,81928.98,81928.98,81928.98,24.68
444990.22,464800.0,350652.29,444990.0,444990.0,444990.0,21.2
242810.0,242810.0,170302.38,242810.0,242810.0,242810.0,29.86
368670.0,368670.0,178553.76,372770.0,372770.0,372770.0,29.19
323180.0,323180.0,232767.44,323180.0,323180.0,323180.0,27.98
54960.0,54960.0,39088.57,54960.0,54960.0,54960.0,28.88
157250.0,157250.0,111961.01,157250.0,157250.0,157250.0,28.8
158103.92,122420.0,37183.41,122400.0,122400.0,97920.0,21.87
57001.45,57001.45,42233.34,57001.45,57001.45,57001.45,25.91
800000.0,800000.0,503175.23,898963.14,898963.14,898963.14,21.2
517979.96,530021.13,368585.44,517979.96,517979.96,517979.96,21.26
20608.8,20608.8,14682.75,20608.8,20608.8,20608.8,28.75
46435.93,46435.93,34405.17,46435.93,46435.93,46435.93,25.91
61271.37,62982.26,48601.95,61271.37,61271.37,61271.37,20.68
103640.0,237377.0,77178.43,28566.75,208034.69,208034.69,25.53
829678.12,1018204.0,461737.38,829678.12,720599.0,720599.0,25.29
197970.52,197970.52,91643.0,395941.04,197970.52,197970.52,28.39
453077.0,228017.0,164300.9,453077.0,195630.77,195630.77,21.2
62811.3,62811.3,50249.04,62811.3,62811.3,62811.3,20.0
98980.76,98980.76,79184.61,98980.76,98980.76,98980.76,20.0
593465.89,633000.0,446228.0,593465.89,593465.89,593465.89,24.81
85195.74,135000.0,61006.55,85195.74,85195.74,85195.74,28.39
205737.44,206682.0,154612.38,205737.44,205737.44,205737.44,24.85
2813924.6,4288771.92,2592511.23,2813924.61,2813924.61,2026995.84,20.58
1435479.0,1516958.0,1014262.03,1435479.0,1435479.0,1435479.0,29.34
390800.0,390800.0,305292.96,390800.0,390800.0,390800.0,21.88
222000.0,222000.0,214405.1,222000.0,222000.0,222000.0,5.0
241472.97,450000.0,182138.47,134321.36,241472.77,241472.77,24.57
285135.0,285135.0,223062.75,285135.0,285135.0,285135.0,21.77
121404.0,129023.0,85348.38,121404.0,121404.0,121404.0,29.7
373465.0,373465.0,291302.7,373465.0,373465.0,373465.0,22.0
347310.0,347310.0,270901.8,347310.0,347310.0,347310.0,22.0
1136576.0,1200000.0,964723.28,1136576.0,1136576.0,1136576.0,15.12
277548.0,277548.0,216487.44,277548.0,277548.0,277548.0,22.0
150899.78,174980.0,113174.84,150899.78,150899.78,150899.78,25.0
74815.0,74815.0,58355.07,74815.0,74815.0,74815.0,22.0
100859.2,48635.0,72221.94,100859.2,100859.2,100859.2,28.39
399458.0,470400.0,318344.56,399458.0,399458.0,399458.0,20.31
740334.76,748139.92,484481.0,740334.76,740334.76,740334.76,18.89
65000.0,65000.0,48100.0,65000.0,65000.0,65000.0,26.0
55811.67,68976.77,39964.98,55811.67,55811.67,55811.67,28.39
54793.0,54793.0,42890.15,54793.0,54793.0,54793.0,21.72
121986.0,124790.0,86101.84,121986.0,121986.0,121986.0,29.49
158086.0,161186.0,111448.54,158086.0,158086.0,158086.0,29.5
50403.0,50403.0,35970.4,50403.0,50403.0,50403.0,28.63
43940.0,47396.46,31464.27,43940.12,43940.12,43940.12,28.39
211537.82,302054.75,150710.23,211537.82,211537.82,211537.82,28.75
44819.87,55794.47,32418.22,44819.87,44819.87,44819.87,27.67
24243.8,34121.82,17360.5,24243.8,24243.8,24243.8,28.39
319464.0,339726.0,314743.0,319464.0,319464.0,319464.0,6.4
288552.0,286594.0,232582.48,288552.0,288552.0,288552.0,19.4
51143.0,51143.0,38964.62,51143.0,51143.0,51143.0,22.83
144675.0,144675.0,109387.63,144675.0,144675.0,144675.0,24.39
160996.0,160996.0,125576.88,160996.0,160996.0,160996.0,22.0
338845.0,338845.0,251683.51,338845.0,338845.0,338845.0,25.72
74815.0,74815.0,58355.7,65909.0,65909.0,65909.0,26.06
252548.0,146373.0,187821.51,252548.0,252548.0,252548.0,25.63
414251.0,414251.0,307722.8,414251.0,414251.0,414251.0,25.72
210860.0,210860.0,171594.43,210860.0,210860.0,210860.0,18.53
293728.0,293728.0,245471.48,293728.0,293728.0,293728.0,16.43
334070.78,335233.0,250309.87,334070.78,334070.78,334070.78,25.07
164296.94,226142.71,117053.44,164296.94,164296.94,164296.94,28.75
556677.68,800000.0,420319.08,556677.68,556677.68,556677.68,24.5
75156.0,75156.0,56689.17,75156.0,75156.0,75156.0,24.57
108053.56,135000.0,42285.35,95000.0,89170.56,89170.56,24.62
270000.0,275849.42,192361.64,270000.0,270000.0,270000.0,28.75
23377.35,25238.27,16655.2,23377.35,23377.35,23377.35,28.75
279254.0,279254.0,206928.36,279254.0,279254.0,279254.0,25.9
70008.0,70008.0,52371.36,70008.0,70008.0,70008.0,25.19
66139.0,66139.0,49798.65,66139.0,66139.0,66139.0,24.71
244710.0,244710.0,183348.16,244710.0,244710.0,244710.0,25.08
13009.86,13013.69,10363.35,13009.86,13009.86,13009.86,20.34
115620.0,115620.0,85575.7,115620.0,115620.0,115620.0,25.99
187800.0,187800.0,132101.2,187800.0,187800.0,187800.0,29.6
149500.0,149500.0,105248.0,149500.0,149500.0,149500.0,29.6
404123.67,414714.31,326009.02,352506.0,352506.0,352506.0,19.33
424276.6,435978.01,333683.54,370581.0,370581.0,370581.0,21.35
427004.91,447936.04,320688.32,380745.0,380745.0,380745.0,24.9
307093.52,320177.72,255135.09,272150.0,272150.0,272150.0,16.92
273075.02,283939.94,210601.21,241348.0,241348.0,241348.0,22.88
448974.66,460699.56,370895.08,391594.0,391594.0,391594.0,17.39
225445.99,232340.36,173936.1,197489.0,197489.0,197489.0,22.85
218400.0,218400.0,162183.84,218400.0,218400.0,218400.0,25.74
246900.0,246900.0,183347.94,246900.0,246900.0,246900.0,25.74
233600.0,233600.0,177449.6,233600.0,233600.0,233600.0,24.04
176700.0,176700.0,70018.37,176700.0,176700.0,176700.0,25.74
378300.0,378300.0,228587.25,378300.0,378300.0,378300.0,25.74
365800.0,365800.0,274212.53,365800.0,365800.0,365800.0,24.22
193700.0,193700.0,128765.56,193700.0,193700.0,193700.0,23.64
311700.0,311700.0,229386.41,311700.0,311700.0,311700.0,25.74
259100.0,259100.0,163990.29,259100.0,259100.0,259100.0,25.74
464100.0,464100.0,340156.01,464100.0,464100.0,464100.0,25.74
282000.0,282000.0,215568.64,282000.0,282000.0,282000.0,22.85
36500.0,36500.0,19096.02,36500.0,36500.0,36500.0,25.74
138500.0,138500.0,99123.67,138500.0,138500.0,138500.0,22.68
86200.0,86200.0,48631.33,86200.0,86200.0,86200.0,22.89
254668.35,266907.91,187063.1,226872.0,254668.35,252786.47,26.55
140116.02,143958.0,109964.54,140116.02,140123.52,140116.02,21.52
284100.0,284100.0,215722.39,284100.0,284100.0,284100.0,24.07
204800.0,204800.0,152084.48,204800.0,204800.0,204800.0,23.81
76500.0,76500.0,58370.89,76500.0,76500.0,76500.0,23.7
111000.0,111000.0,84432.06,111000.0,111000.0,111000.0,23.94
203400.0,203400.0,154744.54,203400.0,203400.0,203400.0,23.92
264100.0,264100.0,200896.86,264100.0,264100.0,264100.0,23.93
59700.0,59700.0,45526.62,59700.0,59700.0,59700.0,23.74
98190.78,115273.0,75756.16,92218.4,98190.78,98190.78,22.85
234012.64,243120.34,178698.1,206652.0,206652.0,205235.4,23.64
90000.0,90000.0,68541.84,90000.0,90000.0,90000.0,23.84
102952.64,104237.73,78401.34,88602.07,102952.64,100082.52,23.85
201601.63,209996.49,153301.91,178497.02,178497.02,178497.02,23.96
27178.84,33244.0,24904.44,33151.22,27178.84,27178.84,22.85
60244.12,62090.83,45877.78,60244.12,60244.12,60244.12,23.85
143166.17,171927.75,110455.56,146139.0,146139.0,146139.0,22.85
93776.0,97346.0,73977.82,93776.0,93776.0,93776.0,24.01
64000.0,64000.0,49135.2,64000.0,64000.0,64000.0,23.23
302500.0,302500.0,230597.29,302500.0,302500.0,302500.0,23.77
190000.0,190000.0,144508.67,190000.0,190000.0,190000.0,23.94
172029.04,179698.67,138641.12,172029.03,172029.03,172029.03,22.85
276000.0,276000.0,238574.4,276000.0,276000.0,276000.0,13.56
1544994.68,1479611.52,1331649.26,1544994.68,1544994.68,1544994.68,10.0
1095134.14,1095134.0,935135.04,1095134.14,1095134.14,1095134.14,14.61
97846.51,102431.33,67583.53,97846.51,97846.51,97846.51,30.93
37456.0,39745.56,25806.63,37456.0,37456.0,37456.0,31.1
101957.25,126316.72,82318.59,101957.25,101957.25,101957.25,19.26
243350.31,314137.52,165257.05,243350.31,243350.31,243350.31,32.09
64464.83,82515.88,44099.52,64464.83,64464.83,64464.83,31.59
23400.0,50400.0,3978.0,23400.0,23400.0,23400.0,10.0
225396.48,243208.55,160044.87,225396.48,225396.48,225396.48,28.99
21926.24,21926.24,16147.71,21926.24,21926.24,21926.24,26.35
75437.8,75904.51,54705.3,75437.8,75437.8,75437.8,27.48
98159.69,98159.69,65987.82,98159.69,98159.69,98159.69,32.78
166850.58,173475.76,122840.95,166850.58,166850.58,166850.58,26.38
154575.4,161804.46,115782.88,154575.4,154575.4,154575.4,25.1
98000.0,109079.3,74555.31,98000.0,98000.0,98000.0,23.92
98000.0,100657.69,74066.62,98000.0,98000.0,98000.0,24.42
391004.86,472683.92,276278.43,391004.86,391004.86,391004.86,29.34
48732.91,55822.37,39359.23,48732.91,48732.91,48732.91,19.23
51422.41,54625.87,37037.91,51422.41,51422.41,51422.41,27.97
204869.39,214313.4,136801.42,204869.39,204869.39,204869.39,33.23
72313.21,76279.33,51663.55,72313.21,72313.21,72313.21,28.56
1695721.98,1541700.0,1383451.35,1557252.27,1695721.98,1695721.98,10.0
14955.07,16786.63,10282.15,14955.07,14955.07,14955.07,31.25
63971.08,67170.8,42965.71,63971.08,63971.08,63971.08,32.84
246291.23,256327.13,169465.65,246291.23,246291.23,246291.23,31.19
295230.63,305816.22,203609.97,295230.63,295230.63,295230.63,31.03
53136.24,53636.24,37289.17,53136.24,53136.24,53136.24,29.82
41644.79,42144.8,29246.05,41644.8,41644.8,41644.8,29.77
67093.93,68093.93,46533.76,67093.93,67093.93,67093.93,30.64
95067.65,101305.44,64464.54,95067.65,95067.65,95067.65,32.19
272623.5,274667.6,214768.39,272623.5,272623.5,272623.5,21.22
47160.89,47160.89,32051.43,47160.89,47160.89,47160.89,32.04
135740.76,140633.71,95236.92,135740.76,135740.76,135740.76,29.84
199749.86,231977.66,144762.88,199749.86,199749.86,199749.86,27.53
44960.19,51000.34,30648.32,44960.19,44960.19,44960.19,31.83
93791.0,121797.7,68345.76,93791.0,93791.0,93791.0,27.13
124081.5,141378.59,67552.1,124081.5,124081.5,124081.5,29.27
228000.0,240000.0,146689.89,240000.0,240000.0,240000.0,31.2
237500.0,250000.0,176557.79,250000.0,250000.0,250000.0,25.66
10268.0,10268.63,7493.56,10268.0,10268.0,10268.0,27.02
143547.44,148013.49,98302.89,143047.44,143047.44,143047.44,31.52
165204.15,182406.54,134406.58,165204.15,165204.15,165204.15,18.64
138478.97,146517.02,99110.07,138478.97,138478.97,138478.97,28.43
324464.13,380204.12,264166.62,324464.13,324464.13,324464.13,18.58
52687.58,52687.58,35727.26,52687.58,52687.58,52687.58,32.19
63327.91,69292.7,43494.25,63327.91,63327.91,63327.91,31.32
85760.97,87260.97,58496.22,85760.97,85760.97,85760.97,31.79
104877.78,109843.47,74597.14,104877.78,104877.78,104877.78,28.87
883074.04,1047800.0,943020.0,883074.04,883074.04,883074.04,10.0
100398.18,100836.81,73069.09,100398.1,100398.1,100398.1,27.22
87862.41,81549.8,64828.04,87862.41,87862.41,87862.41,26.22
485792.69,505651.49,343750.37,485792.69,485792.69,485792.69,29.24
679866.74,704818.24,462443.74,679866.74,679866.74,679866.74,31.98
750099.04,750000.0,565549.48,750099.04,750099.04,750099.04,24.6
2891883.54,2891883.54,2222646.85,2891883.54,2891883.54,2891883.54,23.14
